UniqueID,Suburb,Restaurant Type,Online Order Facility,Dine-in Facility,Avg Approx Cost (For Two People),Avg Rating,Avg Votes,Restaurant Count,Latitude,Longitude
ZM1000,BTM,Buffet,No,No,808.3333333333334,3.4799999999999995,138.5,6,12.91946792602539,77.61549377441406
ZM1001,BTM,Buffet,No,Yes,1323.5294117647059,4.25625,1934.235294117647,17,12.91946792602539,77.61549377441406
ZM1002,BTM,Buffet,Yes,No,737.5,3.625,1850.5,4,12.91946792602539,77.61549377441406
ZM1003,BTM,Buffet,Yes,Yes,1250.0,4.325,1773.0833333333333,12,12.91946792602539,77.61549377441406
ZM1004,BTM,Cafes,No,No,541.9354838709677,3.8499999999999996,772.9375,32,12.91946792602539,77.61549377441406
ZM1005,BTM,Cafes,No,Yes,833.3333333333334,4.3999999999999995,824.3333333333334,3,12.91946792602539,77.61549377441406
ZM1006,BTM,Cafes,Yes,No,558.6538461538462,3.8229166666666665,295.25,52,12.91946792602539,77.61549377441406
ZM1007,BTM,Cafes,Yes,Yes,765.3846153846154,4.176923076923077,1283.0,13,12.91946792602539,77.61549377441406
ZM1008,BTM,Delivery,No,No,367.5880829015544,3.4795348837209303,100.19642857142857,392,12.91946792602539,77.61549377441406
ZM1009,BTM,Delivery,No,Yes,932.3529411764706,4.266666666666667,1196.0588235294117,17,12.91946792602539,77.61549377441406
ZM1010,BTM,Delivery,Yes,No,409.2289348171701,3.654596622889306,154.3449920508744,1258,12.91946792602539,77.61549377441406
ZM1011,BTM,Delivery,Yes,Yes,973.6220472440945,4.1000000000000005,1016.8661417322835,127,12.91946792602539,77.61549377441406
ZM1012,BTM,Desserts,No,No,331.44329896907215,3.634920634920635,62.53,100,12.91946792602539,77.61549377441406
ZM1013,BTM,Desserts,No,Yes,1300.0,4.2,2626.0,1,12.91946792602539,77.61549377441406
ZM1014,BTM,Desserts,Yes,No,382.77777777777777,3.9121951219512194,179.4777777777778,90,12.91946792602539,77.61549377441406
ZM1015,BTM,Desserts,Yes,Yes,770.0,4.14,642.6,5,12.91946792602539,77.61549377441406
ZM1016,BTM,Dine-out,No,No,392.24444444444447,3.504878048780488,112.2885462555066,454,12.91946792602539,77.61549377441406
ZM1017,BTM,Dine-out,No,Yes,1217.2727272727273,4.276470588235294,1578.090909090909,55,12.91946792602539,77.61549377441406
ZM1018,BTM,Dine-out,Yes,No,454.375,3.639529411764706,216.72708333333333,480,12.91946792602539,77.61549377441406
ZM1019,BTM,Dine-out,Yes,Yes,985.15625,4.148387096774194,1224.765625,64,12.91946792602539,77.61549377441406
ZM1020,BTM,Drinks & Night Life,No,No,1220.0,3.4555555555555553,109.0,10,12.91946792602539,77.61549377441406
ZM1021,BTM,Drinks & Night Life,No,Yes,1354.1666666666667,4.257142857142857,1590.3333333333333,24,12.91946792602539,77.61549377441406
ZM1022,BTM,Drinks & Night Life,Yes,No,1100.0,4.05,2329.5,2,12.91946792602539,77.61549377441406
ZM1023,BTM,Drinks & Night Life,Yes,Yes,1322.2222222222222,4.222222222222222,2067.222222222222,9,12.91946792602539,77.61549377441406
ZM1024,BTM,Pubs and bars,No,No,1106.25,3.5999999999999996,228.5625,16,12.91946792602539,77.61549377441406
ZM1025,BTM,Pubs and bars,No,Yes,1266.6666666666667,4.265,2332.1428571428573,21,12.91946792602539,77.61549377441406
ZM1026,BTM,Pubs and bars,Yes,No,800.0,3.6,20.5,2,12.91946792602539,77.61549377441406
ZM1027,BTM,Pubs and bars,Yes,Yes,1300.0,4.2846153846153845,1347.1538461538462,13,12.91946792602539,77.61549377441406
ZM1028,Banashankari,Buffet,No,No,566.6666666666666,3.6999999999999997,87.33333333333333,3,12.922256469726562,77.55767059326172
ZM1029,Banashankari,Buffet,Yes,No,733.3333333333334,3.9,663.6666666666666,3,12.922256469726562,77.55767059326172
ZM1030,Banashankari,Buffet,Yes,Yes,800.0,4.1,775.0,1,12.922256469726562,77.55767059326172
ZM1031,Banashankari,Cafes,No,No,518.75,3.6,95.25,8,12.922256469726562,77.55767059326172
ZM1032,Banashankari,Cafes,Yes,No,569.2307692307693,3.753846153846154,240.46153846153845,13,12.922256469726562,77.55767059326172
ZM1033,Banashankari,Cafes,Yes,Yes,566.6666666666666,4.333333333333333,956.6666666666666,3,12.922256469726562,77.55767059326172
ZM1034,Banashankari,Delivery,No,No,333.3333333333333,3.549090909090909,60.166666666666664,96,12.922256469726562,77.55767059326172
ZM1035,Banashankari,Delivery,No,Yes,850.0,4.0,808.0,1,12.922256469726562,77.55767059326172
ZM1036,Banashankari,Delivery,Yes,No,380.29117647058825,3.66,176.76764705882354,340,12.922256469726562,77.55767059326172
ZM1037,Banashankari,Delivery,Yes,Yes,919.2307692307693,4.015384615384615,806.3461538461538,26,12.922256469726562,77.55767059326172
ZM1038,Banashankari,Desserts,No,No,287.5,3.6346153846153846,41.333333333333336,36,12.922256469726562,77.55767059326172
ZM1039,Banashankari,Desserts,Yes,No,373.9130434782609,3.727272727272727,128.17391304347825,23,12.922256469726562,77.55767059326172
ZM1040,Banashankari,Dine-out,No,No,341.9631901840491,3.610909090909091,95.42331288343559,163,12.922256469726562,77.55767059326172
ZM1041,Banashankari,Dine-out,No,Yes,1075.0,3.9,892.5,2,12.922256469726562,77.55767059326172
ZM1042,Banashankari,Dine-out,Yes,No,406.25,3.6561983471074377,183.15625,128,12.922256469726562,77.55767059326172
ZM1043,Banashankari,Dine-out,Yes,Yes,700.0,4.214285714285714,718.1111111111111,9,12.922256469726562,77.55767059326172
ZM1044,Banashankari,Drinks & Night Life,No,No,871.4285714285714,3.3166666666666664,211.14285714285714,7,12.922256469726562,77.55767059326172
ZM1045,Banashankari,Drinks & Night Life,No,Yes,1300.0,3.8,977.0,1,12.922256469726562,77.55767059326172
ZM1046,Bannerghatta Road,Buffet,No,No,910.0,3.3499999999999996,118.4,5,12.8219492500912,77.5736104500866
ZM1047,Bannerghatta Road,Buffet,No,Yes,1075.0,4.175,1323.25,4,12.8219492500912,77.5736104500866
ZM1048,Bannerghatta Road,Buffet,Yes,No,633.3333333333334,3.533333333333333,1245.0,3,12.8219492500912,77.5736104500866
ZM1049,Bannerghatta Road,Buffet,Yes,Yes,980.0,4.1,1418.4,5,12.8219492500912,77.5736104500866
ZM1050,Bannerghatta Road,Cafes,No,No,545.2380952380952,3.6785714285714284,53.714285714285715,21,12.8219492500912,77.5736104500866
ZM1051,Bannerghatta Road,Cafes,No,Yes,750.0,3.8,119.5,2,12.8219492500912,77.5736104500866
ZM1052,Bannerghatta Road,Cafes,Yes,No,526.4705882352941,3.5875,69.70588235294117,17,12.8219492500912,77.5736104500866
ZM1053,Bannerghatta Road,Cafes,Yes,Yes,700.0,4.15,2554.0,2,12.8219492500912,77.5736104500866
ZM1054,Bannerghatta Road,Delivery,No,No,376.7510548523207,3.3692307692307693,33.43333333333333,240,12.8219492500912,77.5736104500866
ZM1055,Bannerghatta Road,Delivery,No,Yes,933.3333333333334,3.8375,445.77777777777777,9,12.8219492500912,77.5736104500866
ZM1056,Bannerghatta Road,Delivery,Yes,No,400.54574638844304,3.567562380038388,106.98876404494382,623,12.8219492500912,77.5736104500866
ZM1057,Bannerghatta Road,Delivery,Yes,Yes,944.7368421052631,4.0,1037.1315789473683,38,12.8219492500912,77.5736104500866
ZM1058,Bannerghatta Road,Desserts,No,No,331.34328358208955,3.5710526315789473,38.38805970149254,67,12.8219492500912,77.5736104500866
ZM1059,Bannerghatta Road,Desserts,No,Yes,900.0,3.9,48.0,1,12.8219492500912,77.5736104500866
ZM1060,Bannerghatta Road,Desserts,Yes,No,381.48936170212767,3.655263157894737,79.19148936170212,47,12.8219492500912,77.5736104500866
ZM1061,Bannerghatta Road,Desserts,Yes,Yes,700.0,4.1,448.0,1,12.8219492500912,77.5736104500866
ZM1062,Bannerghatta Road,Dine-out,No,No,424.8068669527897,3.3531468531468533,52.53648068669528,233,12.8219492500912,77.5736104500866
ZM1063,Bannerghatta Road,Dine-out,No,Yes,1082.3529411764705,3.9642857142857144,698.4705882352941,17,12.8219492500912,77.5736104500866
ZM1064,Bannerghatta Road,Dine-out,Yes,No,432.4267782426778,3.513333333333333,113.67364016736401,239,12.8219492500912,77.5736104500866
ZM1065,Bannerghatta Road,Dine-out,Yes,Yes,956.0,3.954166666666666,971.36,25,12.8219492500912,77.5736104500866
ZM1066,Bannerghatta Road,Drinks & Night Life,No,No,1275.0,3.5749999999999997,739.75,4,12.8219492500912,77.5736104500866
ZM1067,Bannerghatta Road,Drinks & Night Life,No,Yes,1350.0,4.0,737.5,4,12.8219492500912,77.5736104500866
ZM1068,Bannerghatta Road,Drinks & Night Life,Yes,No,150.0,,0.0,1,12.8219492500912,77.5736104500866
ZM1069,Bannerghatta Road,Drinks & Night Life,Yes,Yes,1255.5555555555557,4.144444444444444,1567.111111111111,9,12.8219492500912,77.5736104500866
ZM1070,Basavanagudi,Buffet,No,No,600.0,3.8,166.0,1,12.943451881408691,77.5740966796875
ZM1071,Basavanagudi,Buffet,No,Yes,950.0,3.9,625.0,4,12.943451881408691,77.5740966796875
ZM1072,Basavanagudi,Buffet,Yes,No,716.6666666666666,3.9666666666666663,1052.5,6,12.943451881408691,77.5740966796875
ZM1073,Basavanagudi,Buffet,Yes,Yes,1125.0,4.05,1430.0,4,12.943451881408691,77.5740966796875
ZM1074,Basavanagudi,Cafes,No,No,484.375,3.6933333333333334,143.125,16,12.943451881408691,77.5740966796875
ZM1075,Basavanagudi,Cafes,No,Yes,800.0,4.2,366.5,4,12.943451881408691,77.5740966796875
ZM1076,Basavanagudi,Cafes,Yes,No,580.952380952381,3.7299999999999995,239.47619047619048,21,12.943451881408691,77.5740966796875
ZM1077,Basavanagudi,Cafes,Yes,Yes,690.0,4.24,1069.8,5,12.943451881408691,77.5740966796875
ZM1078,Basavanagudi,Delivery,No,No,356.5040650406504,3.5635135135135134,60.45161290322581,124,12.943451881408691,77.5740966796875
ZM1079,Basavanagudi,Delivery,No,Yes,1007.1428571428571,3.9,609.8571428571429,7,12.943451881408691,77.5740966796875
ZM1080,Basavanagudi,Delivery,Yes,No,393.77510917030565,3.6817518248175185,166.34934497816593,458,12.943451881408691,77.5740966796875
ZM1081,Basavanagudi,Delivery,Yes,Yes,948.9795918367347,4.0653061224489795,966.8979591836735,49,12.943451881408691,77.5740966796875
ZM1082,Basavanagudi,Desserts,No,No,305.2631578947368,3.81025641025641,73.3859649122807,57,12.943451881408691,77.5740966796875
